position,track_name,artist,streams,year,month,day,danceability,energy,speechiness,acousticness,valence,tempo
51,BEBE (feat. Anuel Aa),6ix9ine,1380358,2018,12,19,0.635,0.902,0.109,0.172,0.286,102.063
52,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1354266,2018,12,19,0.603,0.321,0.0599,0.881,0.844,143.104
53,Driving Home for Christmas,Chris Rea,1350709,2018,12,19,0.497,0.661,0.0361,0.328,0.894,180.225
54,Vaina Loca,Ozuna,1344502,2018,12,19,0.754,0.805,0.0752,0.315,0.555,93.983
55,rockstar (feat. 21 Savage),Post Malone,1322352,2018,12,19,0.587,0.535,0.0898,0.117,0.14,159.847
56,Ruin My Life,Zara Larsson,1289705,2018,12,19,0.665,0.699,0.0578,0.423,0.585,124.896
57,lovely,Billie Eilish,1289129,2018,12,19,0.351,0.296,0.0333,0.934,0.12,115.284
58,Taste (feat. Offset),Tyga,1287875,2018,12,19,0.884,0.559,0.12,0.0236,0.342,97.994
59,Promises (with Sam Smith),Calvin Harris,1283115,2018,12,19,0.781,0.768,0.0394,0.0119,0.486,123.07
60,Saturday Nights,Khalid,1259870,2018,12,19,0.551,0.44,0.0985,0.606,0.341,167.923
61,Youngblood,5 Seconds of Summer,1252452,2018,12,19,0.596,0.854,0.463,0.0169,0.152,120.274
62,God's Plan,Drake,1234968,2018,12,19,0.754,0.449,0.109,0.0332,0.357,77.169
63,Kiss and Make Up,Dua Lipa,1224505,2018,12,19,0.675,0.729,0.146,0.0557,0.63,99.986
64,In My Feelings,Drake,1224182,2018,12,19,0.835,0.626,0.125,0.0589,0.35,91.03
65,White Christmas,Bing Crosby,1222658,2018,12,19,0.317,0.158,0.0381,0.673,0.247,130.503
66,Holly Jolly Christmas,Michael Bublé,1218883,2018,12,19,0.647,0.465,0.0428,0.865,0.699,151.251
67,Let You Love Me,Rita Ora,1215134,2018,12,19,0.531,0.854,0.198,0.288,0.456,94.419
68,Have Yourself A Merry Little Christmas,Sam Smith,1206698,2018,12,19,0.399,0.181,0.0416,0.953,0.318,145.512
69,Jocelyn Flores,XXXTENTACION,1203626,2018,12,19,0.872,0.391,0.242,0.469,0.437,134.021
70,Adictiva,Daddy Yankee,1200361,2018,12,19,0.788,0.771,0.0563,0.291,0.701,99.038
71,Love Someone,Lukas Graham,1178615,2018,12,19,0.538,0.409,0.0505,0.172,0.265,171.838
72,Nonstop,Drake,1165019,2018,12,19,0.912,0.412,0.124,0.0164,0.422,154.983
73,no tears left to cry,Ariana Grande,1163852,2018,12,19,0.699,0.713,0.0594,0.04,0.354,121.993
74,Cuando Te Besé,Becky G,1156157,2018,12,19,0.772,0.732,0.213,0.307,0.295,100.048
75,Natural,Imagine Dragons,1156028,2018,12,19,0.704,0.611,0.0409,0.217,0.22,100
76,The Christmas Song (Merry Christmas To You),Nat King Cole,1155049,2018,12,19,0.319,0.21,0.0341,0.92,0.209,78.696
77,"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,1131537,2018,12,19,0.931,0.387,0.412,0.088,0.376,125.978
78,Imposible,Luis Fonsi,1129473,2018,12,19,0.786,0.764,0.0798,0.122,0.913,90.979
79,Feliz Navidad,José Feliciano,1125706,2018,12,19,0.485,0.857,0.0442,0.534,0.963,148.749
80,Underneath the Tree,Kelly Clarkson,1111492,2018,12,19,0.509,0.812,0.0537,0.0013,0.689,159.876
81,Bubalu,Becky G,1097417,2018,12,19,0.8,0.355,0.0895,0.616,0.253,145.929
82,Sleigh Ride,The Ronettes,1088614,2018,12,19,0.528,0.772,0.0288,0.403,0.852,91.735
83,Happy Now,Kygo,1083288,2018,12,19,0.693,0.575,0.0801,0.374,0.492,117.999
84,A Holly Jolly Christmas - Single Version,Burl Ives,1077718,2018,12,19,0.674,0.37,0.0309,0.616,0.862,140.352
85,Te Boté - Remix,Nio Garcia,1072668,2018,12,19,0.903,0.675,0.214,0.542,0.442,96.507
86,breathin,Ariana Grande,1062238,2018,12,19,0.568,0.656,0.0433,0.0211,0.364,100.049
87,Beautiful (feat. Camila Cabello),Bazzi,1061126,2018,12,19,0.638,0.717,0.0337,0.346,0.249,100.027
88,Another One Bites The Dust - Remastered 2011,Queen,1054743,2018,12,19,0.933,0.528,0.161,0.112,0.754,109.967
89,Fairytale of New York (feat. Kirsty MacColl),The Pogues,1046912,2018,12,19,0.319,0.651,0.0342,0.501,0.474,118.501
90,Psycho (feat. Ty Dolla $ign),Post Malone,1039128,2018,12,19,0.739,0.559,0.117,0.58,0.439,140.124
91,Desconocidos,Mau y Ricky,1036304,2018,12,19,0.709,0.771,0.166,0.146,0.709,174.006
92,idontwannabeyouanymore,Billie Eilish,1027071,2018,12,19,0.483,0.412,0.0402,0.737,0.247,170.163
93,Falling Down - Bonus Track,Lil Peep,1026649,2018,12,19,0.669,0.574,0.0286,0.0175,0.273,120.013
94,Shape of You,Ed Sheeran,1019415,2018,12,19,0.825,0.652,0.0802,0.581,0.931,95.977
95,TIC TOC (feat. Lil Baby),6ix9ine,1017308,2018,12,19,0.82,0.691,0.0723,0.0115,0.683,142.027
96,Woman Like Me (feat. Nicki Minaj),Little Mix,1016994,2018,12,19,0.754,0.854,0.0608,0.177,0.8,75.002
97,One Kiss (with Dua Lipa),Calvin Harris,1009626,2018,12,19,0.791,0.862,0.11,0.037,0.592,123.994
98,God is a woman,Ariana Grande,1004172,2018,12,19,0.602,0.658,0.0558,0.0233,0.268,145.031
99,Armed And Dangerous,Juice WRLD,1002333,2018,12,19,0.736,0.67,0.311,0.186,0.845,130.032
100,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,995446,2018,12,19,0.452,0.24,0.0351,0.912,0.701,134.005
1,"thank u, next",Ariana Grande,5019201,2018,12,20,0.724,0.647,0.0658,0.28,0.435,106.96
2,All I Want for Christmas Is You,Mariah Carey,4069959,2018,12,20,0.335,0.625,0.0386,0.164,0.346,150.277
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3763213,2018,12,20,0.76,0.479,0.0466,0.556,0.913,89.911
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3745246,2018,12,20,0.841,0.798,0.229,0.153,0.591,95.948
5,Without Me,Halsey,3414481,2018,12,20,0.752,0.488,0.0705,0.297,0.533,136.041
6,Last Christmas,Wham!,3362134,2018,12,20,0.735,0.478,0.0293,0.189,0.947,107.682
7,MIA (feat. Drake),Bad Bunny,2984137,2018,12,20,0.817,0.539,0.0621,0.0141,0.158,97.062
8,SICKO MODE,Travis Scott,2888993,2018,12,20,0.834,0.73,0.222,0.00513,0.446,155.008
9,Santa Tell Me,Ariana Grande,2827924,2018,12,20,0.506,0.628,0.173,0.0545,0.556,191.708
10,ZEZE (feat. Travis Scott & Offset),Kodak Black,2744145,2018,12,20,0.861,0.603,0.176,0.0521,0.504,98.043
11,Sweet but Psycho,Ava Max,2620526,2018,12,20,0.719,0.704,0.0476,0.0691,0.628,133.002
12,Happier,Marshmello,2568022,2018,12,20,0.687,0.792,0.0452,0.191,0.671,100.015
13,Adan y Eva,Paulo Londra,2452059,2018,12,20,0.767,0.709,0.336,0.323,0.72,171.993
14,imagine,Ariana Grande,2448585,2018,12,20,0.714,0.474,0.039,0.374,0.376,62.484
15,Going Bad (feat. Drake),Meek Mill,2401867,2018,12,20,0.889,0.496,0.0905,0.259,0.544,86.003
16,It's Beginning to Look a Lot Like Christmas,Michael Bublé,2349997,2018,12,20,0.35,0.232,0.0331,0.907,0.381,93.269
17,Rockin' Around The Christmas Tree,Brenda Lee,2256775,2018,12,20,0.589,0.472,0.0502,0.614,0.898,67.196
18,Jingle Bell Rock,Bobby Helms,2179597,2018,12,20,0.754,0.424,0.0363,0.643,0.806,119.705
19,Do They Know It's Christmas? - 1984 Version,Band Aid,2150595,2018,12,20,0.599,0.642,0.0363,0.164,0.349,115.412
20,It's the Most Wonderful Time of the Year,Andy Williams,2085215,2018,12,20,0.24,0.598,0.037,0.766,0.776,202.082
21,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2055128,2018,12,20,0.703,0.723,0.0412,0.0302,0.288,104.969
22,Mo Bamba,Sheck Wes,2041997,2018,12,20,0.729,0.625,0.0315,0.194,0.261,146.034
23,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2030259,2018,12,20,0.896,0.671,0.289,0.103,0.358,112.502
24,Shallow,Lady Gaga,2013877,2018,12,20,0.572,0.385,0.0308,0.371,0.323,95.799
25,Calma - Remix,Pedro Capó,1919461,2018,12,20,0.826,0.773,0.0524,0.323,0.761,126.899
26,Eastside (with Halsey & Khalid),benny blanco,1892929,2018,12,20,0.632,0.686,0.243,0.549,0.329,89.949
27,Happy Xmas (War Is Over) - Remastered,John Lennon,1891417,2018,12,20,0.328,0.607,0.0315,0.319,0.395,146.539
28,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1860392,2018,12,20,0.601,0.794,0.0671,0.00987,0.244,114.066
29,Mistletoe,Justin Bieber,1851712,2018,12,20,0.658,0.56,0.0467,0.498,0.854,161.994
30,when the party's over,Billie Eilish,1830948,2018,12,20,0.498,0.104,0.0621,0.979,0.205,124.001
31,Bohemian Rhapsody - Remastered 2011,Queen,1821843,2018,12,20,0.397,0.396,0.05,0.254,0.227,142.913
32,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1801277,2018,12,20,0.774,0.511,0.0319,0.322,0.771,94.736
33,High Hopes,Panic! At The Disco,1779737,2018,12,20,0.579,0.904,0.0618,0.193,0.681,82.014
34,Girls Like You (feat. Cardi B),Maroon 5,1771076,2018,12,20,0.851,0.541,0.0505,0.568,0.448,124.959
35,Lucid Dreams,Juice WRLD,1759736,2018,12,20,0.511,0.566,0.2,0.349,0.218,83.903
36,SAD!,XXXTENTACION,1746340,2018,12,20,0.74,0.613,0.145,0.258,0.473,75.023
37,Better,Khalid,1739919,2018,12,20,0.596,0.552,0.097,0.0765,0.112,97.949
38,Better Now,Post Malone,1695253,2018,12,20,0.68,0.563,0.0454,0.354,0.374,145.028
39,whoa (mind in awe),XXXTENTACION,1625341,2018,12,20,0.735,0.525,0.0441,0.653,0.369,160.147
40,In My Mind,Dynoro,1597706,2018,12,20,0.694,0.77,0.149,0.176,0.163,125.905
41,Driving Home for Christmas,Chris Rea,1577488,2018,12,20,0.497,0.661,0.0361,0.328,0.894,180.225
42,KIKA (feat. Tory Lanez),6ix9ine,1547720,2018,12,20,0.745,0.715,0.245,0.128,0.342,94.513
43,Be Alright,Dean Lewis,1542669,2018,12,20,0.553,0.586,0.0362,0.697,0.443,126.684
44,Moonlight,XXXTENTACION,1529075,2018,12,20,0.921,0.537,0.0804,0.556,0.711,128.009
45,Leave Me Alone,Flipp Dinero,1525415,2018,12,20,0.792,0.743,0.0851,0.107,0.742,150.024
46,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1509378,2018,12,20,0.603,0.321,0.0599,0.881,0.844,143.104
47,Wake Up in the Sky,Gucci Mane,1503420,2018,12,20,0.8,0.578,0.0485,0.00381,0.367,143.01
48,Ella Quiere Beber - Remix,Anuel Aa,1499395,2018,12,20,0.751,0.665,0.124,0.265,0.698,95.239
49,BAD!,XXXTENTACION,1462451,2018,12,20,0.78,0.492,0.0671,0.0643,0.374,143.983
50,I Like It,Cardi B,1440870,2018,12,20,0.816,0.726,0.129,0.099,0.65,136.048
51,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1425431,2018,12,20,0.574,0.758,0.0621,0.0969,0.492,144.111
52,Bad Liar,Imagine Dragons,1421947,2018,12,20,0.383,0.637,0.0703,0.0722,0.0827,177.913
53,BEBE (feat. Anuel Aa),6ix9ine,1407442,2018,12,20,0.635,0.902,0.109,0.172,0.286,102.063
54,Vaina Loca,Ozuna,1397314,2018,12,20,0.754,0.805,0.0752,0.315,0.555,93.983
55,White Christmas,Bing Crosby,1389005,2018,12,20,0.317,0.158,0.0381,0.673,0.247,130.503
56,Holly Jolly Christmas,Michael Bublé,1346278,2018,12,20,0.647,0.465,0.0428,0.865,0.699,151.251
57,Have Yourself A Merry Little Christmas,Sam Smith,1337752,2018,12,20,0.399,0.181,0.0416,0.953,0.318,145.512
58,rockstar (feat. 21 Savage),Post Malone,1334315,2018,12,20,0.587,0.535,0.0898,0.117,0.14,159.847
59,Taste (feat. Offset),Tyga,1323869,2018,12,20,0.884,0.559,0.12,0.0236,0.342,97.994
60,Promises (with Sam Smith),Calvin Harris,1305088,2018,12,20,0.781,0.768,0.0394,0.0119,0.486,123.07
61,Feliz Navidad,José Feliciano,1297200,2018,12,20,0.485,0.857,0.0442,0.534,0.963,148.749
62,The Christmas Song (Merry Christmas To You),Nat King Cole,1284332,2018,12,20,0.319,0.21,0.0341,0.92,0.209,78.696
63,Ruin My Life,Zara Larsson,1275163,2018,12,20,0.665,0.699,0.0578,0.423,0.585,124.896
64,lovely,Billie Eilish,1274222,2018,12,20,0.351,0.296,0.0333,0.934,0.12,115.284
65,Youngblood,5 Seconds of Summer,1271007,2018,12,20,0.596,0.854,0.463,0.0169,0.152,120.274
66,God's Plan,Drake,1269210,2018,12,20,0.754,0.449,0.109,0.0332,0.357,77.169
67,Saturday Nights,Khalid,1257183,2018,12,20,0.551,0.44,0.0985,0.606,0.341,167.923
68,Adictiva,Daddy Yankee,1255297,2018,12,20,0.788,0.771,0.0563,0.291,0.701,99.038
69,Underneath the Tree,Kelly Clarkson,1253782,2018,12,20,0.509,0.812,0.0537,0.0013,0.689,159.876
70,In My Feelings,Drake,1249021,2018,12,20,0.835,0.626,0.125,0.0589,0.35,91.03
71,Fairytale of New York (feat. Kirsty MacColl),The Pogues,1240960,2018,12,20,0.319,0.651,0.0342,0.501,0.474,118.501
72,Kiss and Make Up,Dua Lipa,1229376,2018,12,20,0.675,0.729,0.146,0.0557,0.63,99.986
73,Let You Love Me,Rita Ora,1209039,2018,12,20,0.531,0.854,0.198,0.288,0.456,94.419
74,Sleigh Ride,The Ronettes,1204525,2018,12,20,0.528,0.772,0.0288,0.403,0.852,91.735
75,Jocelyn Flores,XXXTENTACION,1202545,2018,12,20,0.872,0.391,0.242,0.469,0.437,134.021
76,A Holly Jolly Christmas - Single Version,Burl Ives,1193915,2018,12,20,0.674,0.37,0.0309,0.616,0.862,140.352
77,Nonstop,Drake,1193020,2018,12,20,0.912,0.412,0.124,0.0164,0.422,154.983
78,Cuando Te Besé,Becky G,1192809,2018,12,20,0.772,0.732,0.213,0.307,0.295,100.048
79,no tears left to cry,Ariana Grande,1179596,2018,12,20,0.699,0.713,0.0594,0.04,0.354,121.993
80,Love Someone,Lukas Graham,1177813,2018,12,20,0.538,0.409,0.0505,0.172,0.265,171.838
81,Imposible,Luis Fonsi,1172780,2018,12,20,0.786,0.764,0.0798,0.122,0.913,90.979
82,Natural,Imagine Dragons,1166319,2018,12,20,0.704,0.611,0.0409,0.217,0.22,100
83,"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,1157369,2018,12,20,0.931,0.387,0.412,0.088,0.376,125.978
84,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1145841,2018,12,20,0.452,0.24,0.0351,0.912,0.701,134.005
85,Merry Christmas Everyone - Remastered,Shakin' Stevens,1128733,2018,12,20,0.541,0.909,0.0358,0.128,0.962,203.862
86,Bubalu,Becky G,1115903,2018,12,20,0.8,0.355,0.0895,0.616,0.253,145.929
87,Te Boté - Remix,Nio Garcia,1106487,2018,12,20,0.903,0.675,0.214,0.542,0.442,96.507
88,Desconocidos,Mau y Ricky,1080945,2018,12,20,0.709,0.771,0.166,0.146,0.709,174.006
89,Happy Now,Kygo,1080193,2018,12,20,0.693,0.575,0.0801,0.374,0.492,117.999
90,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,1074330,2018,12,20,0.666,0.841,0.0312,0.613,0.84,128.718
91,Another One Bites The Dust - Remastered 2011,Queen,1072475,2018,12,20,0.933,0.528,0.161,0.112,0.754,109.967
92,breathin,Ariana Grande,1064605,2018,12,20,0.568,0.656,0.0433,0.0211,0.364,100.049
93,Beautiful (feat. Camila Cabello),Bazzi,1061861,2018,12,20,0.638,0.717,0.0337,0.346,0.249,100.027
94,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,1056607,2018,12,20,0.725,0.276,0.0599,0.76,0.717,112.89
95,Psycho (feat. Ty Dolla $ign),Post Malone,1049153,2018,12,20,0.739,0.559,0.117,0.58,0.439,140.124
96,Money,Cardi B,1048634,2018,12,20,0.95,0.59,0.29,0.00534,0.219,130.003
97,One Kiss (with Dua Lipa),Calvin Harris,1034666,2018,12,20,0.791,0.862,0.11,0.037,0.592,123.994
98,Reggaeton,J Balvin,1034333,2018,12,20,0.747,0.74,0.191,0.0165,0.552,176.059
99,Shape of You,Ed Sheeran,1034137,2018,12,20,0.825,0.652,0.0802,0.581,0.931,95.977
100,Santa Claus Is Coming to Town,Michael Bublé,1028853,2018,12,20,0.594,0.389,0.0517,0.785,0.396,122.331
1,All I Want for Christmas Is You,Mariah Carey,5073944,2018,12,21,0.335,0.625,0.0386,0.164,0.346,150.277
2,"thank u, next",Ariana Grande,5045336,2018,12,21,0.724,0.647,0.0658,0.28,0.435,106.96
3,Last Christmas,Wham!,4101153,2018,12,21,0.735,0.478,0.0293,0.189,0.947,107.682
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3950470,2018,12,21,0.841,0.798,0.229,0.153,0.591,95.948
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3880863,2018,12,21,0.76,0.479,0.0466,0.556,0.913,89.911
6,Santa Tell Me,Ariana Grande,3448963,2018,12,21,0.506,0.628,0.173,0.0545,0.556,191.708
7,Without Me,Halsey,3440553,2018,12,21,0.752,0.488,0.0705,0.297,0.533,136.041
8,MIA (feat. Drake),Bad Bunny,3042352,2018,12,21,0.817,0.539,0.0621,0.0141,0.158,97.062
9,SICKO MODE,Travis Scott,2935876,2018,12,21,0.834,0.73,0.222,0.00513,0.446,155.008
10,It's Beginning to Look a Lot Like Christmas,Michael Bublé,2912258,2018,12,21,0.35,0.232,0.0331,0.907,0.381,93.269
11,Sweet but Psycho,Ava Max,2725086,2018,12,21,0.719,0.704,0.0476,0.0691,0.628,133.002
12,Rockin' Around The Christmas Tree,Brenda Lee,2714109,2018,12,21,0.589,0.472,0.0502,0.614,0.898,67.196
13,ZEZE (feat. Travis Scott & Offset),Kodak Black,2686875,2018,12,21,0.861,0.603,0.176,0.0521,0.504,98.043
14,Jingle Bell Rock,Bobby Helms,2652383,2018,12,21,0.754,0.424,0.0363,0.643,0.806,119.705
15,Happier,Marshmello,2637667,2018,12,21,0.687,0.792,0.0452,0.191,0.671,100.015
16,Adan y Eva,Paulo Londra,2572415,2018,12,21,0.767,0.709,0.336,0.323,0.72,171.993
17,Do They Know It's Christmas? - 1984 Version,Band Aid,2553484,2018,12,21,0.599,0.642,0.0363,0.164,0.349,115.412
18,It's the Most Wonderful Time of the Year,Andy Williams,2547319,2018,12,21,0.24,0.598,0.037,0.766,0.776,202.082
19,Going Bad (feat. Drake),Meek Mill,2471586,2018,12,21,0.889,0.496,0.0905,0.259,0.544,86.003
20,imagine,Ariana Grande,2411451,2018,12,21,0.714,0.474,0.039,0.374,0.376,62.484
21,Happy Xmas (War Is Over) - Remastered,John Lennon,2360661,2018,12,21,0.328,0.607,0.0315,0.319,0.395,146.539
22,a lot,21 Savage,2352093,2018,12,21,0.837,0.636,0.086,0.0395,0.274,145.972
23,Mistletoe,Justin Bieber,2217296,2018,12,21,0.658,0.56,0.0467,0.498,0.854,161.994
24,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,2156039,2018,12,21,0.774,0.511,0.0319,0.322,0.771,94.736
25,Mo Bamba,Sheck Wes,2087167,2018,12,21,0.729,0.625,0.0315,0.194,0.261,146.034
26,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2085963,2018,12,21,0.703,0.723,0.0412,0.0302,0.288,104.969
27,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2068165,2018,12,21,0.896,0.671,0.289,0.103,0.358,112.502
28,Calma - Remix,Pedro Capó,2060835,2018,12,21,0.826,0.773,0.0524,0.323,0.761,126.899
29,Shallow,Lady Gaga,2028844,2018,12,21,0.572,0.385,0.0308,0.371,0.323,95.799
30,Driving Home for Christmas,Chris Rea,2025932,2018,12,21,0.497,0.661,0.0361,0.328,0.894,180.225
31,monster,21 Savage,1989544,2018,12,21,0.89,0.607,0.124,0.158,0.224,134.022
32,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1898715,2018,12,21,0.601,0.794,0.0671,0.00987,0.244,114.066
33,Bohemian Rhapsody - Remastered 2011,Queen,1877325,2018,12,21,0.397,0.396,0.05,0.254,0.227,142.913
34,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1872995,2018,12,21,0.603,0.321,0.0599,0.881,0.844,143.104
35,Eastside (with Halsey & Khalid),benny blanco,1869125,2018,12,21,0.632,0.686,0.243,0.549,0.329,89.949
36,High Hopes,Panic! At The Disco,1825429,2018,12,21,0.579,0.904,0.0618,0.193,0.681,82.014
37,Girls Like You (feat. Cardi B),Maroon 5,1821440,2018,12,21,0.851,0.541,0.0505,0.568,0.448,124.959
38,all my friends,21 Savage,1795646,2018,12,21,0.713,0.62,0.0422,0.171,0.206,130.09
39,when the party's over,Billie Eilish,1788974,2018,12,21,0.498,0.104,0.0621,0.979,0.205,124.001
40,Lucid Dreams,Juice WRLD,1783104,2018,12,21,0.511,0.566,0.2,0.349,0.218,83.903
41,SAD!,XXXTENTACION,1773696,2018,12,21,0.74,0.613,0.145,0.258,0.473,75.023
42,Better Now,Post Malone,1725009,2018,12,21,0.68,0.563,0.0454,0.354,0.374,145.028
43,White Christmas,Bing Crosby,1703668,2018,12,21,0.317,0.158,0.0381,0.673,0.247,130.503
44,Better,Khalid,1702393,2018,12,21,0.596,0.552,0.097,0.0765,0.112,97.949
45,In My Mind,Dynoro,1669523,2018,12,21,0.694,0.77,0.149,0.176,0.163,125.905
46,Have Yourself A Merry Little Christmas,Sam Smith,1665430,2018,12,21,0.399,0.181,0.0416,0.953,0.318,145.512
47,Holly Jolly Christmas,Michael Bublé,1657703,2018,12,21,0.647,0.465,0.0428,0.865,0.699,151.251
48,break da law,21 Savage,1626256,2018,12,21,0.904,0.575,0.346,0.0493,0.359,141.039
49,Feliz Navidad,José Feliciano,1610456,2018,12,21,0.485,0.857,0.0442,0.534,0.963,148.749
50,Ella Quiere Beber - Remix,Anuel Aa,1603252,2018,12,21,0.751,0.665,0.124,0.265,0.698,95.239
51,Moonlight,XXXTENTACION,1573654,2018,12,21,0.921,0.537,0.0804,0.556,0.711,128.009
52,Underneath the Tree,Kelly Clarkson,1571625,2018,12,21,0.509,0.812,0.0537,0.0013,0.689,159.876
53,whoa (mind in awe),XXXTENTACION,1559480,2018,12,21,0.735,0.525,0.0441,0.653,0.369,160.147
54,The Christmas Song (Merry Christmas To You),Nat King Cole,1558303,2018,12,21,0.319,0.21,0.0341,0.92,0.209,78.696
55,Be Alright,Dean Lewis,1515773,2018,12,21,0.553,0.586,0.0362,0.697,0.443,126.684
56,I Like It,Cardi B,1505773,2018,12,21,0.816,0.726,0.129,0.099,0.65,136.048
57,Leave Me Alone,Flipp Dinero,1505606,2018,12,21,0.792,0.743,0.0851,0.107,0.742,150.024
58,Sleigh Ride,The Ronettes,1501572,2018,12,21,0.528,0.772,0.0288,0.403,0.852,91.735
59,1.5,21 Savage,1492670,2018,12,21,0.885,0.52,0.359,0.000244,0.306,84.022
60,Fairytale of New York (feat. Kirsty MacColl),The Pogues,1478422,2018,12,21,0.319,0.651,0.0342,0.501,0.474,118.501
61,Wake Up in the Sky,Gucci Mane,1474052,2018,12,21,0.8,0.578,0.0485,0.00381,0.367,143.01
62,KIKA (feat. Tory Lanez),6ix9ine,1466732,2018,12,21,0.745,0.715,0.245,0.128,0.342,94.513
63,Bad Liar,Imagine Dragons,1464966,2018,12,21,0.383,0.637,0.0703,0.0722,0.0827,177.913
64,Merry Christmas Everyone - Remastered,Shakin' Stevens,1464269,2018,12,21,0.541,0.909,0.0358,0.128,0.962,203.862
65,Vaina Loca,Ozuna,1462279,2018,12,21,0.754,0.805,0.0752,0.315,0.555,93.983
66,A Holly Jolly Christmas - Single Version,Burl Ives,1440365,2018,12,21,0.674,0.37,0.0309,0.616,0.862,140.352
67,BAD!,XXXTENTACION,1434942,2018,12,21,0.78,0.492,0.0671,0.0643,0.374,143.983
68,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1411835,2018,12,21,0.574,0.758,0.0621,0.0969,0.492,144.111
69,BEBE (feat. Anuel Aa),6ix9ine,1410927,2018,12,21,0.635,0.902,0.109,0.172,0.286,102.063
70,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1406815,2018,12,21,0.452,0.24,0.0351,0.912,0.701,134.005
71,can't leave without it,21 Savage,1404549,2018,12,21,0.872,0.591,0.359,0.111,0.696,131.982
72,gun smoke,21 Savage,1397206,2018,12,21,0.809,0.461,0.0907,0.000832,0.325,85.992
73,Promises (with Sam Smith),Calvin Harris,1395902,2018,12,21,0.781,0.768,0.0394,0.0119,0.486,123.07
74,rockstar (feat. 21 Savage),Post Malone,1375368,2018,12,21,0.587,0.535,0.0898,0.117,0.14,159.847
75,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,1370205,2018,12,21,0.666,0.841,0.0312,0.613,0.84,128.718
76,Taste (feat. Offset),Tyga,1363375,2018,12,21,0.884,0.559,0.12,0.0236,0.342,97.994
77,out for the night,21 Savage,1358605,2018,12,21,0.841,0.695,0.415,0.001,0.408,173.368
78,Adictiva,Daddy Yankee,1346641,2018,12,21,0.788,0.771,0.0563,0.291,0.701,99.038
79,God's Plan,Drake,1338649,2018,12,21,0.754,0.449,0.109,0.0332,0.357,77.169
80,In My Feelings,Drake,1329135,2018,12,21,0.835,0.626,0.125,0.0589,0.35,91.03
81,Ruin My Life,Zara Larsson,1303843,2018,12,21,0.665,0.699,0.0578,0.423,0.585,124.896
